,additional_underlyings,cfi,contract_tye,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
85858,,OCASPS,call,,american,2020-12-11,BATO,100,16.5,O:PLTR201211C00016500,PLTR
85859,,OCASPS,call,,american,2020-12-11,BATO,100,17.0,O:PLTR201211C00017000,PLTR
85860,,OCASPS,call,,american,2020-12-11,BATO,100,17.5,O:PLTR201211C00017500,PLTR
85861,,OCASPS,call,,american,2020-12-11,BATO,100,18.0,O:PLTR201211C00018000,PLTR
85862,,OCASPS,call,,american,2020-12-11,BATO,100,19.0,O:PLTR201211C00019000,PLTR
85863,,OCASPS,call,,american,2020-12-11,BATO,100,20.0,O:PLTR201211C00020000,PLTR
85864,,OCASPS,call,,american,2020-12-11,BATO,100,21.0,O:PLTR201211C00021000,PLTR
85865,,OCASPS,call,,american,2020-12-11,BATO,100,21.5,O:PLTR201211C00021500,PLTR
85866,,OCASPS,call,,american,2020-12-11,BATO,100,22.0,O:PLTR201211C00022000,PLTR
85867,,OCASPS,call,,american,2020-12-11,BATO,100,22.5,O:PLTR201211C00022500,PLTR
85868,,OCASPS,call,,american,2020-12-11,BATO,100,23.0,O:PLTR201211C00023000,PLTR
85869,,OCASPS,call,,american,2020-12-11,BATO,100,24.0,O:PLTR201211C00024000,PLTR
85870,,OCASPS,call,,american,2020-12-11,BATO,100,25.0,O:PLTR201211C00025000,PLTR
85871,,OCASPS,call,,american,2020-12-11,BATO,100,26.0,O:PLTR201211C00026000,PLTR
85872,,OCASPS,call,,american,2020-12-11,BATO,100,27.0,O:PLTR201211C00027000,PLTR
85873,,OCASPS,call,,american,2020-12-11,BATO,100,28.0,O:PLTR201211C00028000,PLTR
85874,,OCASPS,call,,american,2020-12-11,BATO,100,29.0,O:PLTR201211C00029000,PLTR
85875,,OCASPS,call,,american,2020-12-11,BATO,100,30.0,O:PLTR201211C00030000,PLTR
85876,,OCASPS,call,,american,2020-12-11,BATO,100,31.0,O:PLTR201211C00031000,PLTR
85877,,OCASPS,call,,american,2020-12-11,BATO,100,32.0,O:PLTR201211C00032000,PLTR
85878,,OCASPS,call,,american,2020-12-11,BATO,100,33.0,O:PLTR201211C00033000,PLTR
85879,,OCASPS,call,,american,2020-12-11,BATO,100,34.0,O:PLTR201211C00034000,PLTR
85880,,OCASPS,call,,american,2020-12-11,BATO,100,35.0,O:PLTR201211C00035000,PLTR
85881,,OCASPS,call,,american,2020-12-11,BATO,100,36.0,O:PLTR201211C00036000,PLTR
85882,,OCASPS,call,,american,2020-12-11,BATO,100,37.0,O:PLTR201211C00037000,PLTR
85883,,OCASPS,call,,american,2020-12-11,BATO,100,38.0,O:PLTR201211C00038000,PLTR
85884,,OCASPS,call,,american,2020-12-11,BATO,100,39.0,O:PLTR201211C00039000,PLTR
85885,,OCASPS,call,,american,2020-12-11,BATO,100,40.0,O:PLTR201211C00040000,PLTR
85886,,OCASPS,call,,american,2020-12-11,BATO,100,41.0,O:PLTR201211C00041000,PLTR
85887,,OCASPS,call,,american,2020-12-11,BATO,100,42.0,O:PLTR201211C00042000,PLTR
85888,,OCASPS,call,,american,2020-12-11,BATO,100,43.0,O:PLTR201211C00043000,PLTR
85889,,OCASPS,call,,american,2020-12-11,BATO,100,44.0,O:PLTR201211C00044000,PLTR
85890,,OCASPS,call,,american,2020-12-11,BATO,100,45.0,O:PLTR201211C00045000,PLTR
85891,,OCASPS,call,,american,2020-12-11,BATO,100,46.0,O:PLTR201211C00046000,PLTR
85892,,OCASPS,call,,american,2020-12-11,BATO,100,47.0,O:PLTR201211C00047000,PLTR
85893,,OCASPS,call,,american,2020-12-11,BATO,100,48.0,O:PLTR201211C00048000,PLTR
85894,,OCASPS,call,,american,2020-12-11,BATO,100,49.0,O:PLTR201211C00049000,PLTR
85895,,OCASPS,call,,american,2020-12-11,BATO,100,50.0,O:PLTR201211C00050000,PLTR
85896,,OCASPS,call,,american,2020-12-18,BATO,100,3.0,O:PLTR201218C00003000,PLTR
85897,,OCASPS,call,,american,2020-12-18,BATO,100,4.0,O:PLTR201218C00004000,PLTR
85898,,OCASPS,call,,american,2020-12-18,BATO,100,5.0,O:PLTR201218C00005000,PLTR
85899,,OCASPS,call,,american,2020-12-18,BATO,100,6.0,O:PLTR201218C00006000,PLTR
85900,,OCASPS,call,,american,2020-12-18,BATO,100,7.0,O:PLTR201218C00007000,PLTR
85901,,OCASPS,call,,american,2020-12-18,BATO,100,8.0,O:PLTR201218C00008000,PLTR
85902,,OCASPS,call,,american,2020-12-18,BATO,100,9.0,O:PLTR201218C00009000,PLTR
85903,,OCASPS,call,,american,2020-12-18,BATO,100,10.0,O:PLTR201218C00010000,PLTR
85904,,OCASPS,call,,american,2020-12-18,BATO,100,11.0,O:PLTR201218C00011000,PLTR
85905,,OCASPS,call,,american,2020-12-18,BATO,100,12.0,O:PLTR201218C00012000,PLTR
85906,,OCASPS,call,,american,2020-12-18,BATO,100,12.5,O:PLTR201218C00012500,PLTR
85907,,OCASPS,call,,american,2020-12-18,BATO,100,13.0,O:PLTR201218C00013000,PLTR
85908,,OCASPS,call,,american,2020-12-18,BATO,100,13.5,O:PLTR201218C00013500,PLTR
85909,,OCASPS,call,,american,2020-12-18,BATO,100,14.0,O:PLTR201218C00014000,PLTR
85910,,OCASPS,call,,american,2020-12-18,BATO,100,14.5,O:PLTR201218C00014500,PLTR
85911,,OCASPS,call,,american,2020-12-18,BATO,100,15.0,O:PLTR201218C00015000,PLTR
85912,,OCASPS,call,,american,2020-12-18,BATO,100,15.5,O:PLTR201218C00015500,PLTR
85913,,OCASPS,call,,american,2020-12-18,BATO,100,16.0,O:PLTR201218C00016000,PLTR
85914,,OCASPS,call,,american,2020-12-18,BATO,100,16.5,O:PLTR201218C00016500,PLTR
85915,,OCASPS,call,,american,2020-12-18,BATO,100,17.0,O:PLTR201218C00017000,PLTR
85916,,OCASPS,call,,american,2020-12-18,BATO,100,17.5,O:PLTR201218C00017500,PLTR
85917,,OCASPS,call,,american,2020-12-18,BATO,100,18.0,O:PLTR201218C00018000,PLTR
85918,,OCASPS,call,,american,2020-12-18,BATO,100,18.5,O:PLTR201218C00018500,PLTR
85919,,OCASPS,call,,american,2020-12-18,BATO,100,19.0,O:PLTR201218C00019000,PLTR
85920,,OCASPS,call,,american,2020-12-18,BATO,100,19.5,O:PLTR201218C00019500,PLTR
85921,,OCASPS,call,,american,2020-12-18,BATO,100,20.0,O:PLTR201218C00020000,PLTR
85922,,OCASPS,call,,american,2020-12-18,BATO,100,20.5,O:PLTR201218C00020500,PLTR
85923,,OCASPS,call,,american,2020-12-18,BATO,100,21.0,O:PLTR201218C00021000,PLTR
85924,,OCASPS,call,,american,2020-12-18,BATO,100,21.5,O:PLTR201218C00021500,PLTR
85925,,OCASPS,call,,american,2020-12-18,BATO,100,22.0,O:PLTR201218C00022000,PLTR
85926,,OCASPS,call,,american,2020-12-18,BATO,100,22.5,O:PLTR201218C00022500,PLTR
85927,,OCASPS,call,,american,2020-12-18,BATO,100,23.0,O:PLTR201218C00023000,PLTR
85928,,OCASPS,call,,american,2020-12-18,BATO,100,23.5,O:PLTR201218C00023500,PLTR
85929,,OCASPS,call,,american,2020-12-18,BATO,100,24.0,O:PLTR201218C00024000,PLTR
85930,,OCASPS,call,,american,2020-12-18,BATO,100,24.5,O:PLTR201218C00024500,PLTR
85931,,OCASPS,call,,american,2020-12-18,BATO,100,25.0,O:PLTR201218C00025000,PLTR
85932,,OCASPS,call,,american,2020-12-18,BATO,100,25.5,O:PLTR201218C00025500,PLTR
85933,,OCASPS,call,,american,2020-12-18,BATO,100,26.0,O:PLTR201218C00026000,PLTR
85934,,OCASPS,call,,american,2020-12-18,BATO,100,26.5,O:PLTR201218C00026500,PLTR
85935,,OCASPS,call,,american,2020-12-18,BATO,100,27.0,O:PLTR201218C00027000,PLTR
85936,,OCASPS,call,,american,2020-12-18,BATO,100,27.5,O:PLTR201218C00027500,PLTR
85937,,OCASPS,call,,american,2020-12-18,BATO,100,28.0,O:PLTR201218C00028000,PLTR
85938,,OCASPS,call,,american,2020-12-18,BATO,100,28.5,O:PLTR201218C00028500,PLTR
85939,,OCASPS,call,,american,2020-12-18,BATO,100,29.0,O:PLTR201218C00029000,PLTR
85940,,OCASPS,call,,american,2020-12-18,BATO,100,29.5,O:PLTR201218C00029500,PLTR
85941,,OCASPS,call,,american,2020-12-18,BATO,100,30.0,O:PLTR201218C00030000,PLTR
85942,,OCASPS,call,,american,2020-12-18,BATO,100,30.5,O:PLTR201218C00030500,PLTR
85943,,OCASPS,call,,american,2020-12-18,BATO,100,31.0,O:PLTR201218C00031000,PLTR
85944,,OCASPS,call,,american,2020-12-18,BATO,100,31.5,O:PLTR201218C00031500,PLTR
85945,,OCASPS,call,,american,2020-12-18,BATO,100,32.0,O:PLTR201218C00032000,PLTR
85946,,OCASPS,call,,american,2020-12-18,BATO,100,32.5,O:PLTR201218C00032500,PLTR
85947,,OCASPS,call,,american,2020-12-18,BATO,100,33.0,O:PLTR201218C00033000,PLTR
85948,,OCASPS,call,,american,2020-12-18,BATO,100,33.5,O:PLTR201218C00033500,PLTR
85949,,OCASPS,call,,american,2020-12-18,BATO,100,34.0,O:PLTR201218C00034000,PLTR
85950,,OCASPS,call,,american,2020-12-18,BATO,100,34.5,O:PLTR201218C00034500,PLTR
85951,,OCASPS,call,,american,2020-12-18,BATO,100,35.0,O:PLTR201218C00035000,PLTR
85952,,OCASPS,call,,american,2020-12-18,BATO,100,36.0,O:PLTR201218C00036000,PLTR
85953,,OCASPS,call,,american,2020-12-18,BATO,100,37.0,O:PLTR201218C00037000,PLTR
85954,,OCASPS,call,,american,2020-12-18,BATO,100,38.0,O:PLTR201218C00038000,PLTR
85955,,OCASPS,call,,american,2020-12-18,BATO,100,39.0,O:PLTR201218C00039000,PLTR
85956,,OCASPS,call,,american,2020-12-18,BATO,100,40.0,O:PLTR201218C00040000,PLTR
85957,,OCASPS,call,,american,2020-12-18,BATO,100,41.0,O:PLTR201218C00041000,PLTR
85958,,OCASPS,call,,american,2020-12-18,BATO,100,42.0,O:PLTR201218C00042000,PLTR
85959,,OCASPS,call,,american,2020-12-18,BATO,100,43.0,O:PLTR201218C00043000,PLTR
85960,,OCASPS,call,,american,2020-12-18,BATO,100,44.0,O:PLTR201218C00044000,PLTR
85961,,OCASPS,call,,american,2020-12-18,BATO,100,45.0,O:PLTR201218C00045000,PLTR
85962,,OCASPS,call,,american,2020-12-18,BATO,100,46.0,O:PLTR201218C00046000,PLTR
85963,,OCASPS,call,,american,2020-12-18,BATO,100,47.0,O:PLTR201218C00047000,PLTR
85964,,OCASPS,call,,american,2020-12-18,BATO,100,48.0,O:PLTR201218C00048000,PLTR
85965,,OCASPS,call,,american,2020-12-18,BATO,100,49.0,O:PLTR201218C00049000,PLTR
85966,,OCASPS,call,,american,2020-12-18,BATO,100,50.0,O:PLTR201218C00050000,PLTR
85967,,OCASPS,call,,american,2020-12-24,BATO,100,4.0,O:PLTR201224C00004000,PLTR
85968,,OCASPS,call,,american,2020-12-24,BATO,100,4.5,O:PLTR201224C00004500,PLTR
85969,,OCASPS,call,,american,2020-12-24,BATO,100,5.0,O:PLTR201224C00005000,PLTR
85970,,OCASPS,call,,american,2020-12-24,BATO,100,5.5,O:PLTR201224C00005500,PLTR
85971,,OCASPS,call,,american,2020-12-24,BATO,100,6.0,O:PLTR201224C00006000,PLTR
85972,,OCASPS,call,,american,2020-12-24,BATO,100,6.5,O:PLTR201224C00006500,PLTR
85973,,OCASPS,call,,american,2020-12-24,BATO,100,7.0,O:PLTR201224C00007000,PLTR
85974,,OCASPS,call,,american,2020-12-24,BATO,100,7.5,O:PLTR201224C00007500,PLTR
85975,,OCASPS,call,,american,2020-12-24,BATO,100,8.0,O:PLTR201224C00008000,PLTR
85976,,OCASPS,call,,american,2020-12-24,BATO,100,8.5,O:PLTR201224C00008500,PLTR
85977,,OCASPS,call,,american,2020-12-24,BATO,100,9.0,O:PLTR201224C00009000,PLTR
85978,,OCASPS,call,,american,2020-12-24,BATO,100,9.5,O:PLTR201224C00009500,PLTR
85979,,OCASPS,call,,american,2020-12-24,BATO,100,10.0,O:PLTR201224C00010000,PLTR
85980,,OCASPS,call,,american,2020-12-24,BATO,100,10.5,O:PLTR201224C00010500,PLTR
85981,,OCASPS,call,,american,2020-12-24,BATO,100,11.0,O:PLTR201224C00011000,PLTR
85982,,OCASPS,call,,american,2020-12-24,BATO,100,11.5,O:PLTR201224C00011500,PLTR
85983,,OCASPS,call,,american,2020-12-24,BATO,100,12.0,O:PLTR201224C00012000,PLTR
85984,,OCASPS,call,,american,2020-12-24,BATO,100,12.5,O:PLTR201224C00012500,PLTR
85985,,OCASPS,call,,american,2020-12-24,BATO,100,13.0,O:PLTR201224C00013000,PLTR
85986,,OCASPS,call,,american,2020-12-24,BATO,100,13.5,O:PLTR201224C00013500,PLTR
85987,,OCASPS,call,,american,2020-12-24,BATO,100,14.0,O:PLTR201224C00014000,PLTR
85988,,OCASPS,call,,american,2020-12-24,BATO,100,14.5,O:PLTR201224C00014500,PLTR
85989,,OCASPS,call,,american,2020-12-24,BATO,100,15.0,O:PLTR201224C00015000,PLTR
85990,,OCASPS,call,,american,2020-12-24,BATO,100,15.5,O:PLTR201224C00015500,PLTR
85991,,OCASPS,call,,american,2020-12-24,BATO,100,16.0,O:PLTR201224C00016000,PLTR
85992,,OCASPS,call,,american,2020-12-24,BATO,100,16.5,O:PLTR201224C00016500,PLTR
85993,,OCASPS,call,,american,2020-12-24,BATO,100,17.0,O:PLTR201224C00017000,PLTR
85994,,OCASPS,call,,american,2020-12-24,BATO,100,17.5,O:PLTR201224C00017500,PLTR
85995,,OCASPS,call,,american,2020-12-24,BATO,100,18.0,O:PLTR201224C00018000,PLTR
85996,,OCASPS,call,,american,2020-12-24,BATO,100,19.0,O:PLTR201224C00019000,PLTR
85997,,OCASPS,call,,american,2020-12-24,BATO,100,20.0,O:PLTR201224C00020000,PLTR
85998,,OCASPS,call,,american,2020-12-24,BATO,100,20.5,O:PLTR201224C00020500,PLTR
85999,,OCASPS,call,,american,2020-12-24,BATO,100,21.0,O:PLTR201224C00021000,PLTR
86000,,OCASPS,call,,american,2020-12-24,BATO,100,21.5,O:PLTR201224C00021500,PLTR
86001,,OCASPS,call,,american,2020-12-24,BATO,100,22.0,O:PLTR201224C00022000,PLTR
86002,,OCASPS,call,,american,2020-12-24,BATO,100,22.5,O:PLTR201224C00022500,PLTR
86003,,OCASPS,call,,american,2020-12-24,BATO,100,23.0,O:PLTR201224C00023000,PLTR
86004,,OCASPS,call,,american,2020-12-24,BATO,100,23.5,O:PLTR201224C00023500,PLTR
86005,,OCASPS,call,,american,2020-12-24,BATO,100,24.0,O:PLTR201224C00024000,PLTR
86006,,OCASPS,call,,american,2020-12-24,BATO,100,24.5,O:PLTR201224C00024500,PLTR
86007,,OCASPS,call,,american,2020-12-24,BATO,100,25.0,O:PLTR201224C00025000,PLTR
86008,,OCASPS,call,,american,2020-12-24,BATO,100,25.5,O:PLTR201224C00025500,PLTR
86009,,OCASPS,call,,american,2020-12-24,BATO,100,26.0,O:PLTR201224C00026000,PLTR
86010,,OCASPS,call,,american,2020-12-24,BATO,100,26.5,O:PLTR201224C00026500,PLTR
86011,,OCASPS,call,,american,2020-12-24,BATO,100,27.0,O:PLTR201224C00027000,PLTR
86012,,OCASPS,call,,american,2020-12-24,BATO,100,27.5,O:PLTR201224C00027500,PLTR
86013,,OCASPS,call,,american,2020-12-24,BATO,100,28.0,O:PLTR201224C00028000,PLTR
86014,,OCASPS,call,,american,2020-12-24,BATO,100,28.5,O:PLTR201224C00028500,PLTR
86015,,OCASPS,call,,american,2020-12-24,BATO,100,29.0,O:PLTR201224C00029000,PLTR
86016,,OCASPS,call,,american,2020-12-24,BATO,100,29.5,O:PLTR201224C00029500,PLTR
86017,,OCASPS,call,,american,2020-12-24,BATO,100,30.0,O:PLTR201224C00030000,PLTR
86018,,OCASPS,call,,american,2020-12-24,BATO,100,30.5,O:PLTR201224C00030500,PLTR
86019,,OCASPS,call,,american,2020-12-24,BATO,100,31.0,O:PLTR201224C00031000,PLTR
86020,,OCASPS,call,,american,2020-12-24,BATO,100,31.5,O:PLTR201224C00031500,PLTR
86021,,OCASPS,call,,american,2020-12-24,BATO,100,32.0,O:PLTR201224C00032000,PLTR
86022,,OCASPS,call,,american,2020-12-24,BATO,100,32.5,O:PLTR201224C00032500,PLTR
86023,,OCASPS,call,,american,2020-12-24,BATO,100,33.0,O:PLTR201224C00033000,PLTR
86024,,OCASPS,call,,american,2020-12-24,BATO,100,33.5,O:PLTR201224C00033500,PLTR
86025,,OCASPS,call,,american,2020-12-24,BATO,100,34.0,O:PLTR201224C00034000,PLTR
86026,,OCASPS,call,,american,2020-12-24,BATO,100,34.5,O:PLTR201224C00034500,PLTR
86027,,OCASPS,call,,american,2020-12-24,BATO,100,35.0,O:PLTR201224C00035000,PLTR
86028,,OCASPS,call,,american,2020-12-24,BATO,100,36.0,O:PLTR201224C00036000,PLTR
86029,,OCASPS,call,,american,2020-12-24,BATO,100,37.0,O:PLTR201224C00037000,PLTR
86030,,OCASPS,call,,american,2020-12-24,BATO,100,38.0,O:PLTR201224C00038000,PLTR
86031,,OCASPS,call,,american,2020-12-24,BATO,100,39.0,O:PLTR201224C00039000,PLTR
86032,,OCASPS,call,,american,2020-12-24,BATO,100,40.0,O:PLTR201224C00040000,PLTR
86033,,OCASPS,call,,american,2020-12-24,BATO,100,41.0,O:PLTR201224C00041000,PLTR
86034,,OCASPS,call,,american,2020-12-24,BATO,100,42.0,O:PLTR201224C00042000,PLTR
86035,,OCASPS,call,,american,2020-12-24,BATO,100,43.0,O:PLTR201224C00043000,PLTR
86036,,OCASPS,call,,american,2020-12-24,BATO,100,44.0,O:PLTR201224C00044000,PLTR
86037,,OCASPS,call,,american,2020-12-24,BATO,100,45.0,O:PLTR201224C00045000,PLTR
86038,,OCASPS,call,,american,2020-12-24,BATO,100,46.0,O:PLTR201224C00046000,PLTR
86039,,OCASPS,call,,american,2020-12-24,BATO,100,47.0,O:PLTR201224C00047000,PLTR
86040,,OCASPS,call,,american,2020-12-24,BATO,100,48.0,O:PLTR201224C00048000,PLTR
86041,,OCASPS,call,,american,2020-12-24,BATO,100,49.0,O:PLTR201224C00049000,PLTR
86042,,OCASPS,call,,american,2020-12-24,BATO,100,50.0,O:PLTR201224C00050000,PLTR
86043,,OCASPS,call,,american,2020-12-31,BATO,100,8.5,O:PLTR201231C00008500,PLTR
86044,,OCASPS,call,,american,2020-12-31,BATO,100,9.0,O:PLTR201231C00009000,PLTR
86045,,OCASPS,call,,american,2020-12-31,BATO,100,9.5,O:PLTR201231C00009500,PLTR
86046,,OCASPS,call,,american,2020-12-31,BATO,100,10.0,O:PLTR201231C00010000,PLTR
86047,,OCASPS,call,,american,2020-12-31,BATO,100,10.5,O:PLTR201231C00010500,PLTR
86048,,OCASPS,call,,american,2020-12-31,BATO,100,11.0,O:PLTR201231C00011000,PLTR
86049,,OCASPS,call,,american,2020-12-31,BATO,100,11.5,O:PLTR201231C00011500,PLTR
86050,,OCASPS,call,,american,2020-12-31,BATO,100,12.0,O:PLTR201231C00012000,PLTR
86051,,OCASPS,call,,american,2020-12-31,BATO,100,12.5,O:PLTR201231C00012500,PLTR
86052,,OCASPS,call,,american,2020-12-31,BATO,100,13.0,O:PLTR201231C00013000,PLTR
86053,,OCASPS,call,,american,2020-12-31,BATO,100,13.5,O:PLTR201231C00013500,PLTR
86054,,OCASPS,call,,american,2020-12-31,BATO,100,14.0,O:PLTR201231C00014000,PLTR
86055,,OCASPS,call,,american,2020-12-31,BATO,100,14.5,O:PLTR201231C00014500,PLTR
86056,,OCASPS,call,,american,2020-12-31,BATO,100,15.0,O:PLTR201231C00015000,PLTR
86057,,OCASPS,call,,american,2020-12-31,BATO,100,15.5,O:PLTR201231C00015500,PLTR
86058,,OCASPS,call,,american,2020-12-31,BATO,100,16.0,O:PLTR201231C00016000,PLTR
86059,,OCASPS,call,,american,2020-12-31,BATO,100,16.5,O:PLTR201231C00016500,PLTR
86060,,OCASPS,call,,american,2020-12-31,BATO,100,17.0,O:PLTR201231C00017000,PLTR
86061,,OCASPS,call,,american,2020-12-31,BATO,100,17.5,O:PLTR201231C00017500,PLTR
86062,,OCASPS,call,,american,2020-12-31,BATO,100,18.0,O:PLTR201231C00018000,PLTR
86063,,OCASPS,call,,american,2020-12-31,BATO,100,18.5,O:PLTR201231C00018500,PLTR
86064,,OCASPS,call,,american,2020-12-31,BATO,100,19.0,O:PLTR201231C00019000,PLTR
86065,,OCASPS,call,,american,2020-12-31,BATO,100,19.5,O:PLTR201231C00019500,PLTR
86066,,OCASPS,call,,american,2020-12-31,BATO,100,20.0,O:PLTR201231C00020000,PLTR
86067,,OCASPS,call,,american,2020-12-31,BATO,100,20.5,O:PLTR201231C00020500,PLTR
86068,,OCASPS,call,,american,2020-12-31,BATO,100,21.0,O:PLTR201231C00021000,PLTR
86069,,OCASPS,call,,american,2020-12-31,BATO,100,21.5,O:PLTR201231C00021500,PLTR
86070,,OCASPS,call,,american,2020-12-31,BATO,100,22.0,O:PLTR201231C00022000,PLTR
86071,,OCASPS,call,,american,2020-12-31,BATO,100,22.5,O:PLTR201231C00022500,PLTR
86072,,OCASPS,call,,american,2020-12-31,BATO,100,23.0,O:PLTR201231C00023000,PLTR
86073,,OCASPS,call,,american,2020-12-31,BATO,100,23.5,O:PLTR201231C00023500,PLTR
86074,,OCASPS,call,,american,2020-12-31,BATO,100,24.0,O:PLTR201231C00024000,PLTR
86075,,OCASPS,call,,american,2020-12-31,BATO,100,24.5,O:PLTR201231C00024500,PLTR
86076,,OCASPS,call,,american,2020-12-31,BATO,100,25.0,O:PLTR201231C00025000,PLTR
86077,,OCASPS,call,,american,2020-12-31,BATO,100,25.5,O:PLTR201231C00025500,PLTR
86078,,OCASPS,call,,american,2020-12-31,BATO,100,26.0,O:PLTR201231C00026000,PLTR
86079,,OCASPS,call,,american,2020-12-31,BATO,100,26.5,O:PLTR201231C00026500,PLTR
86080,,OCASPS,call,,american,2020-12-31,BATO,100,27.0,O:PLTR201231C00027000,PLTR
86081,,OCASPS,call,,american,2020-12-31,BATO,100,27.5,O:PLTR201231C00027500,PLTR
86082,,OCASPS,call,,american,2020-12-31,BATO,100,28.0,O:PLTR201231C00028000,PLTR
86083,,OCASPS,call,,american,2020-12-31,BATO,100,28.5,O:PLTR201231C00028500,PLTR
86084,,OCASPS,call,,american,2020-12-31,BATO,100,29.0,O:PLTR201231C00029000,PLTR
86085,,OCASPS,call,,american,2020-12-31,BATO,100,29.5,O:PLTR201231C00029500,PLTR
86086,,OCASPS,call,,american,2020-12-31,BATO,100,30.0,O:PLTR201231C00030000,PLTR
86087,,OCASPS,call,,american,2020-12-31,BATO,100,30.5,O:PLTR201231C00030500,PLTR
86088,,OCASPS,call,,american,2020-12-31,BATO,100,31.0,O:PLTR201231C00031000,PLTR
86089,,OCASPS,call,,american,2020-12-31,BATO,100,31.5,O:PLTR201231C00031500,PLTR
86090,,OCASPS,call,,american,2020-12-31,BATO,100,32.0,O:PLTR201231C00032000,PLTR
86091,,OCASPS,call,,american,2020-12-31,BATO,100,33.0,O:PLTR201231C00033000,PLTR
86092,,OCASPS,call,,american,2020-12-31,BATO,100,34.0,O:PLTR201231C00034000,PLTR
86093,,OCASPS,call,,american,2020-12-31,BATO,100,35.0,O:PLTR201231C00035000,PLTR
86094,,OCASPS,call,,american,2020-12-31,BATO,100,36.0,O:PLTR201231C00036000,PLTR
86095,,OCASPS,call,,american,2020-12-31,BATO,100,37.0,O:PLTR201231C00037000,PLTR
86096,,OCASPS,call,,american,2020-12-31,BATO,100,38.0,O:PLTR201231C00038000,PLTR
86097,,OCASPS,call,,american,2020-12-31,BATO,100,39.0,O:PLTR201231C00039000,PLTR
86098,,OCASPS,call,,american,2020-12-31,BATO,100,40.0,O:PLTR201231C00040000,PLTR
86099,,OCASPS,call,,american,2020-12-31,BATO,100,41.0,O:PLTR201231C00041000,PLTR
86100,,OCASPS,call,,american,2020-12-31,BATO,100,42.0,O:PLTR201231C00042000,PLTR
86101,,OCASPS,call,,american,2020-12-31,BATO,100,43.0,O:PLTR201231C00043000,PLTR
86102,,OCASPS,call,,american,2020-12-31,BATO,100,44.0,O:PLTR201231C00044000,PLTR
86103,,OCASPS,call,,american,2020-12-31,BATO,100,45.0,O:PLTR201231C00045000,PLTR
86104,,OCASPS,call,,american,2020-12-31,BATO,100,46.0,O:PLTR201231C00046000,PLTR
86105,,OCASPS,call,,american,2020-12-31,BATO,100,47.0,O:PLTR201231C00047000,PLTR
86106,,OCASPS,call,,american,2020-12-31,BATO,100,48.0,O:PLTR201231C00048000,PLTR
86107,,OCASPS,call,,american,2020-12-31,BATO,100,49.0,O:PLTR201231C00049000,PLTR
86108,,OCASPS,call,,american,2020-12-31,BATO,100,50.0,O:PLTR201231C00050000,PLTR
86109,,OCASPS,call,,american,2021-01-08,BATO,100,13.5,O:PLTR210108C00013500,PLTR
86110,,OCASPS,call,,american,2021-01-08,BATO,100,14.5,O:PLTR210108C00014500,PLTR
86111,,OCASPS,call,,american,2021-01-08,BATO,100,15.0,O:PLTR210108C00015000,PLTR
86112,,OCASPS,call,,american,2021-01-08,BATO,100,16.0,O:PLTR210108C00016000,PLTR
86113,,OCASPS,call,,american,2021-01-08,BATO,100,17.0,O:PLTR210108C00017000,PLTR
86114,,OCASPS,call,,american,2021-01-08,BATO,100,17.5,O:PLTR210108C00017500,PLTR
86115,,OCASPS,call,,american,2021-01-08,BATO,100,18.0,O:PLTR210108C00018000,PLTR
86116,,OCASPS,call,,american,2021-01-08,BATO,100,18.5,O:PLTR210108C00018500,PLTR
86117,,OCASPS,call,,american,2021-01-08,BATO,100,19.0,O:PLTR210108C00019000,PLTR
86118,,OCASPS,call,,american,2021-01-08,BATO,100,19.5,O:PLTR210108C00019500,PLTR
86119,,OCASPS,call,,american,2021-01-08,BATO,100,20.0,O:PLTR210108C00020000,PLTR
86120,,OCASPS,call,,american,2021-01-08,BATO,100,20.5,O:PLTR210108C00020500,PLTR
86121,,OCASPS,call,,american,2021-01-08,BATO,100,21.0,O:PLTR210108C00021000,PLTR
86122,,OCASPS,call,,american,2021-01-08,BATO,100,21.5,O:PLTR210108C00021500,PLTR
86123,,OCASPS,call,,american,2021-01-08,BATO,100,22.0,O:PLTR210108C00022000,PLTR
86124,,OCASPS,call,,american,2021-01-08,BATO,100,22.5,O:PLTR210108C00022500,PLTR
86125,,OCASPS,call,,american,2021-01-08,BATO,100,23.0,O:PLTR210108C00023000,PLTR
86126,,OCASPS,call,,american,2021-01-08,BATO,100,23.5,O:PLTR210108C00023500,PLTR
86127,,OCASPS,call,,american,2021-01-08,BATO,100,24.0,O:PLTR210108C00024000,PLTR
86128,,OCASPS,call,,american,2021-01-08,BATO,100,24.5,O:PLTR210108C00024500,PLTR
86129,,OCASPS,call,,american,2021-01-08,BATO,100,25.0,O:PLTR210108C00025000,PLTR
86130,,OCASPS,call,,american,2021-01-08,BATO,100,25.5,O:PLTR210108C00025500,PLTR
86131,,OCASPS,call,,american,2021-01-08,BATO,100,26.0,O:PLTR210108C00026000,PLTR
86132,,OCASPS,call,,american,2021-01-08,BATO,100,26.5,O:PLTR210108C00026500,PLTR
86133,,OCASPS,call,,american,2021-01-08,BATO,100,27.0,O:PLTR210108C00027000,PLTR
86134,,OCASPS,call,,american,2021-01-08,BATO,100,27.5,O:PLTR210108C00027500,PLTR
86135,,OCASPS,call,,american,2021-01-08,BATO,100,28.0,O:PLTR210108C00028000,PLTR
